cluster,count,land_area,Land cover example,Barren land,Built-up land,Cropland,Forests,Grassland & Woodland,Water bodies,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0,0,0,0.0,0.0376,1.1032,2.6375000000000006,81.1855,0.0005,0.302,0.177,0.059,0.045,0.028999999999999998,0.248,0.158,0.049,0.04,0.028999999999999998,0.49400000000000005,0.32599999999999996,0.11100000000000002,0.095,0.074,0.302,0.174,0.059,0.044,0.027000000000000003
