cluster,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0.46141000000000004,0.42583,0.0,0.00035,0.03004,0.458,0.42245,0.0,0.00034,0.030699999999999998,0.46399,0.42827,0.0,0.00035,0.031010000000000003,0.46485000000000004,0.42958999999999997,0.0,0.00037,0.030899999999999997
