cluster,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0.31389999999999996,0.29264999999999997,0.03764,0.04802,0.07009,0.30913999999999997,0.29072000000000003,0.03726,0.047659999999999994,0.07187,0.30662,0.28484,0.04095,0.05132,0.07359,0.31618,0.29761000000000004,0.03787,0.048659999999999995,0.07211
