cluster,count,land_area,Land cover example,Barren land,Built-up land,Cropland,Forests,Grassland & Woodland,Water bodies,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0,0,0,0.0,0.0994,1.1092,4.378100000000001,69.251,0.0013,0.319,0.187,0.033,0.026000000000000002,0.018,0.262,0.16699999999999998,0.027000000000000003,0.024,0.019,0.528,0.34900000000000003,0.064,0.056999999999999995,0.048,0.319,0.185,0.033,0.026000000000000002,0.017
