cluster,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0.26624000000000003,0.2358,0.054759999999999996,0.0688,0.0897,0.26550999999999997,0.2354,0.054909999999999994,0.06917,0.09048,0.2522,0.22327000000000002,0.03277,0.04047,0.05137,0.26761,0.23726,0.055049999999999995,0.06938,0.09054000000000001
