cluster,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0.36977,0.34966,0.00152,0.004889999999999999,0.0107,0.35393,0.3328,0.00138,0.0048,0.01071,0.37338,0.35305000000000003,0.0035099999999999997,0.00933,0.02212,0.37259,0.35291,0.0015300000000000001,0.0049299999999999995,0.01078
