cluster,count,land_area,Land cover example,Barren land,Built-up land,Cropland,Forests,Grassland & Woodland,Water bodies,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0,0,0,0.0,0.023100000000000002,0.028399999999999998,0.0035,0.6336999999999999,0.0,0.308,0.18,0.196,0.12,0.056999999999999995,0.258,0.16299999999999998,0.16299999999999998,0.10800000000000001,0.056999999999999995,0.49400000000000005,0.32799999999999996,0.33199999999999996,0.22999999999999998,0.131,0.308,0.175,0.196,0.11699999999999999,0.052000000000000005
