cluster,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0.12353,0.11785999999999999,0.026109999999999998,0.03138,0.03743,0.12267,0.11763,0.02606,0.031219999999999998,0.037899999999999996,0.12343000000000001,0.11785999999999999,0.038549999999999994,0.04251,0.04489,0.12440999999999999,0.11921999999999999,0.02628,0.03153,0.038060000000000004
