cluster,count,land_area,Land cover example,Barren land,Built-up land,Cropland,Forests,Grassland & Woodland,Water bodies,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0,0,0,0.0,0.1681,0.0733,0.28409999999999996,3.8002999999999996,0.0,0.269,0.157,0.014000000000000002,0.028999999999999998,0.034,0.225,0.142,0.011,0.026000000000000002,0.034,0.437,0.29,0.024,0.061,0.08399999999999999,0.269,0.153,0.014000000000000002,0.028000000000000004,0.031
