cluster,count,land_area,Land cover example,Barren land,Built-up land,Cropland,Forests,Grassland & Woodland,Water bodies,BAR Irrigated High,BAR Irrigated Intermediate,BAR Rain-fed High,BAR Rain-fed Intermediate,BAR Rain-fed Low,OAT Irrigated High,OAT Irrigated Intermediate,OAT Rain-fed High,OAT Rain-fed Intermediate,OAT Rain-fed Low,PTW Irrigated High,PTW Irrigated Intermediate,PTW Rain-fed High,PTW Rain-fed Intermediate,PTW Rain-fed Low,WHE Irrigated High,WHE Irrigated Intermediate,WHE Rain-fed High,WHE Rain-fed Intermediate,WHE Rain-fed Low
1,0,0,0,0.0076,0.12390000000000001,3.8446000000000002,0.047799999999999995,129.2353,0.6675,0.487,0.28700000000000003,0.075,0.06,0.039,0.392,0.253,0.061,0.053000000000000005,0.040999999999999995,0.762,0.5,0.148,0.132,0.10600000000000001,0.487,0.286,0.075,0.06,0.038
